date,Contenue
2022-07-11,"Sephora annonce la cession de 100% des actions de sa filiale en Russie PARIS, 11 juillet (Reuters) - Sephora LVMH.PA annonce lundi la signature d'un accord pour la cession de 100% des actions de sa filiale en Russie à son directeur général local. ""A l'avenir, cette activité sera exploitée sous la marque historique "" Île de Beauté"". Cette transaction est soumise à l'approbation des autorités compétentes, notamment des autorités de la concurrence"", est-il précisé dans un communiqué. (Reportage Mimosa Spencer, version française Sophie Louet)"
2022-05-27,"LVMH: vers une remontée express au contact des 620E ? (CercleFinance.com) - Le luxe s'arrache à Paris depuis 48H: les 'algos' payent avec détermination, dans l'espoir de mesures de relance en Chine qui doperaient les ventes du secteur. LVMH qui avait bondi de +3,7% jeudi (dans des volumes confidentiels) double la mise aujourd'hui: à 594%, le titre qui retrace son zénith du 18 mai n'est plus qu'à 4% des 620E, la résistance oblique baissière moyen terme issue du zénith des 758E du 5 janvier."
2022-07-06,"Les 500 plus grandes fortunes françaises dépassent le cap des 1.000 milliards d'euros (Challenges) Les patrimoines professionnels cumulés des 500 plus grandes fortunes de France ont progressé de 5% en un an pour dépasser la barre symbolique des 1.000 milliards d'euros, selon le classement à paraître jeudi du magazine Challenges. Bernard Arnault, le patron du numéro un mondial du luxe LVMH reste en haut du classement, qu'il domine depuis 2017, avec une fortune estimée à 149 milliards d'euros, contre 157 milliards en 2021, estime Challenges. Les actions de LVMH ont perdu 12% en douze mois à la Bourse de Paris, mais Bernard Arnault, dont le groupe est actionnaire de Challenges à 40%, est le 2e homme le plus riche du monde derrière le patron de Tesla Elon Musk, selon Forbes. En France, il devance la famille d'Alain et Gérard Wertheimer, héritiers de Chanel (80 milliards d'euros), ainsi que la famille Hermès (78,7 milliards d'euros). Les dix premiers pèsent ""la moitié du total"", a indiqué Challenges à l'AFP. Après avoir tutoyé les 1.000 milliards d'euros en 2021, la valeur cumulée des 500 plus grandes fortunes de France dépasse en 2022 ce cap symbolique, grâce à une augmentation de 5% sur l'année. L'an passé, en pleine pandémie de Covid-19, elle avait bondi de ""30%"". Le seuil d'entrée dans ce groupe très select ""n'a cessé d'augmenter"" et s'établit à 200 millions d'euros. En 1996, à l'ère du franc, il fallait l'équivalent de 19 millions d'euros pour y gagner sa place. Le ""club des 500"" version 2022 compte ""une quarantaine de nouveaux"". Ne sont comptabilisés que les actifs professionnels, cotés ou non cotés, précise Challenges. Le propriétaire de la compagnie maritime CMA-CGM Rodolphe Saadé a réalisé la meilleure progression : +30 milliards d'euros, un record depuis la création du classement en 1996. ""Son groupe a bénéficié de l'explosion de la demande de produits importés et des tarifs de transports"", note le magazine. Symboles de leur croissance fulgurante, notamment dans la tech, les Licornes - startups non cotées valorisées à plus d'un milliard de dollars - sont bien représentées. Challenges compte 34 actionnaires ou fondateurs de ces jeunes pousses parmi les 500 plus grandes fortunes françaises, avec un âge moyen de 34 ans. Jacques Gaston Murray est à 102 ans le doyen du classement, affichant une fortune estimée à 1,6 milliard d'euros. Il est notamment le propriétaire de Sicli, une marque française spécialisée dans la sécurité incendie. tmt/mla/abx"
2022-05-20,"Richemont prudent sur la Chine, les discussions sur YNAP se prolongent RICHEMONT PRUDENT SUR LA CHINE, LES DISCUSSIONS SUR YNAP SE PROLONGENT par Silke Koltrowitz et Silvia Aloisi ZURICH (Reuters) - Le groupe de luxe suisse Richemont a publié vendredi un bénéfice annuel inférieur aux attentes et adopté un ton prudent pour évoquer les perspectives de croissance du marché chinois, des annonces sanctionnées par une chute de son cours de Bourse. Le numéro deux mondial du secteur, qui possède entre autres Cartier et la marque de montres de luxe IWC, n'a en outre fait état d'aucune avancée concrète des discussions en cours sur sa sortie du capital du distributeur en ligne YOOX Net-a-Porter (YNAP), qui reste un foyer de pertes. Il a expliqué que les confinements en Chine pesaient pour l'instant sur ses performances, 40% de son réseau local de boutiques étant actuellement fermé, tandis que les tensions dans les chaînes d'approvisionnement et la remontée des taux d'intérêt pèsent sur ses perspectives de croissance aux Etats-Unis. Sur le marché boursier suisse, l'action Richemont perdait 9,34% en milieu de matinée et entraînait dans son sillage plusieurs autres grands noms du luxe, dont Hermès (-1,18%) et LVMH (-0,69%). Le président du groupe suisse, Johann Rupert, contrairement aux dirigeants de plusieurs de ses concurrents qui tablent sur un rebond rapide en Chine une fois levées les restrictions sanitaires, a déclaré que la deuxième économie mondiale pourrait souffrir davantage qu'anticipé. ""Même si la Chine sort de l'isolement, le rebond ne sera pas si rapide que cela, ce ne sera pas un rebond à trois chiffres"", a-t-il dit. Harry Barnick, analyste senior de Third Bridge, estime que les restrictions sanitaires freinent effectivement la croissance de Richemont sur un marché qui représente environ un quart de son chiffre d'affaires. DES BÉNÉFICES DÉCEVANTS ""Avec la fermeture des magasins dans des marchés clés comme Shanghaï et des clients réticents à dépenser pour des produits de luxe dans d'autres villes, le pays qui avait dopé la consommation de produits de luxe en 2021 pourrait peser sur les perspectives globales de Richemont en 2022"", explique-t-il. Le bénéfice net du groupe suisse a augmenté de 61% sur l'exercice 2021, clos fin mars, à 2,079 milliards d'euros, un résultat inférieur au consensus Refinitiv qui le donnait à 2,75 milliards. Le chiffre d'affaires annuel a bondi de 44% à changes constants à 19,181 milliards d'euros, dépassant la médiane des estimations, qui ressortait à 18,78 milliards. Ces résultats marquent ""la première déception significative en matière de bénéfices dans le luxe"", notent les analystes de Goldman Sachs. Concernant les ventes en ligne, Richemont a déclaré que les discussions avec des interlocuteurs dont il n'a précisé ni le nombre ni l'identité étaient complexes mais qu'elles devraient être conclues ""dans un avenir proche"". ""Nous sommes en pourparlers avec un certain nombre de partenaires et les pourparlers avancent bien"", a dit Johann Rupert. En novembre, son groupe avait annoncé discuter avec l'américain Farfetch de la vente d'une minorité du capital d'YNAP tout en essayant de convaincre d'autres investisseurs afin de transformer YNAP en une plate-forme neutre sans actionnaire de contrôle. ""L'absence d'accord avec Farfetch va peser comme une épée de Damoclès"", estiment les analystes de Vontobel. (Reportage Silke Koltrowitz et Silvia Aloisi; version française Marc Angrand et Federica Mileo, édité par Kate Entringer)"
2022-05-20,"Richemont prudent sur la Chine, les discussions sur YNAP se prolongent * Bénéfice net annuel de €2,1 mds, inférieur aux attentes * Perspectives prudentes pour le marché chinois * Les discussions sur YNAP ""complexes"" * L'action perd 9% et pénalise le secteur (Avec précisions, contexte et cours) par Silke Koltrowitz et Silvia Aloisi ZURICH, 20 mai (Reuters) - Le groupe de luxe suisse Richemont CFR.S a publié vendredi un bénéfice annuel inférieur aux attentes et adopté un ton prudent pour évoquer les perspectives de croissance du marché chinois, des annonces sanctionnées par une chute de son cours de Bourse. Le numéro deux mondial du secteur, qui possède entre autres Cartier et la marque de montres de luxe IWC, n'a en outre fait état d'aucune avancée concrète des discussions en cours sur sa sortie du capital du distributeur en ligne YOOX Net-a-Porter (YNAP), qui reste un foyer de pertes. Il a expliqué que les confinements en Chine pesaient pour l'instant sur ses performances, 40% de son réseau local de boutiques étant actuellement fermé, tandis que les tensions dans les chaînes d'approvisionnement et la remontée des taux d'intérêt pèsent sur ses perspectives de croissance aux Etats-Unis. Sur le marché boursier suisse, l'action Richemont perdait 9,34% en milieu de matinée et entraînait dans son sillage plusieurs autres grands noms du luxe, dont Hermès HRMS.PA (-1,18%) et LVMH LVMH.PA (-0,69%). Le président du groupe suisse, Johann Rupert, contrairement aux dirigeants de plusieurs de ses concurrents qui tablent sur un rebond rapide en Chine une fois levées les restrictions sanitaires, a déclaré que la deuxième économie mondiale pourrait souffrir davantage qu'anticipé. ""Même si la Chine sort de l'isolement, le rebond ne sera pas si rapide que cela, ce ne sera pas un rebond à trois chiffres"", a-t-il dit. Harry Barnick, analyste senior de Third Bridge, estime que les restrictions sanitaires freinent effectivement la croissance de Richemont sur un marché qui représente environ un quart de son chiffre d'affaires. DES BÉNÉFICES DÉCEVANTS ""Avec la fermeture des magasins dans des marchés clés comme Shanghaï et des clients réticents à dépenser pour des produits de luxe dans d'autres villes, le pays qui avait dopé la consommation de produits de luxe en 2021 pourrait peser sur les perspectives globales de Richemont en 2022"", explique-t-il. Le bénéfice net du groupe suisse a augmenté de 61% sur l'exercice 2021, clos fin mars, à 2,079 milliards d'euros, un résultat inférieur au consensus Refinitiv qui le donnait à 2,75 milliards. Le chiffre d'affaires annuel a bondi de 44% à changes constants à 19,181 milliards d'euros, dépassant la médiane des estimations, qui ressortait à 18,78 milliards. Ces résultats marquent ""la première déception significative en matière de bénéfices dans le luxe"", notent les analystes de Goldman Sachs. Concernant les ventes en ligne, Richemont a déclaré que les discussions avec des interlocuteurs dont il n'a précisé ni le nombre ni l'identité étaient complexes mais qu'elles devraient être conclues ""dans un avenir proche"". ""Nous sommes en pourparlers avec un certain nombre de partenaires et les pourparlers avancent bien"", a dit Johann Rupert. En novembre, son groupe avait annoncé discuter avec l'américain Farfetch FTCH.N de la vente d'une minorité du capital d'YNAP tout en essayant de convaincre d'autres investisseurs afin de transformer YNAP en une plate-forme neutre sans actionnaire de contrôle. ""L'absence d'accord avec Farfetch va peser comme une épée de Damoclès"", estiment les analystes de Vontobel. (Reportage Silke Koltrowitz et Silvia Aloisi; version française Marc Angrand et Federica Mileo, édité par Kate Entringer)"
2022-04-28,"Andrea Guerra, ancien directeur de Luxottica, quitte LVMH mais devient conseiller MILAN, 28 avril (Reuters) - Andrea Guerra, l'ancien directeur général du géant italien de la lunetterie Luxottica, quitte LVMH LVMH.PA après avoir dirigé son activité hôtelière au cours des deux dernières années, a annoncé jeudi le groupe français de l'industrie du luxe. Andrea Guerra, qui avait également pris en charge la supervision des marques de mode italiennes Fendi et Loro Piana et de l'activité Thelios Eyewear de LVMH, quittera ses fonctions à la fin du mois de mai et deviendra conseiller du groupe français. ""Je suis heureux qu'il continue à travailler avec moi et le groupe en tant que conseiller"", a déclaré Bernard Arnault, PDG de LVMH, dans une note. Andrea Guerra a dirigé Luxottica, propriétaire de Ray-Ban, pendant une décennie jusqu'en 2014, avant de se brouiller avec le fondateur et principal actionnaire, Leonardo Del Vecchio, et de passer au détaillant alimentaire haut de gamme Eataly ""Ces deux années ont été intenses. Je souhaite maintenant poursuivre de nouveaux projets entrepreneuriaux"", a déclaré Andrea Guerra dans la note. Deux sources proches du dirigeant italien ont déclaré que son nouveau projet serait axé sur la promotion des produits ""Made in Italy"" et du patrimoine culturel, mais qu'il se concentrerait sur son rôle de conseiller auprès de Bernard Arnault et LVMH au moins jusqu'à la fin de l'année. (Reportage Valentina Za, version française Augustin Turpin; édité par Kate Entringer)"
2022-05-02,"LVMH : teste le support crucial des 600E (CercleFinance.com) - LVMH teste le support crucial des 600E (testé mi-mai et fin septembre 2021) qu'il convient de préserver en clôture. Le titre pourrait néanmoins refermer préalablement le 'gap' des 593,4E du 15 mars avant de tenter un redressement vers 636E ('gap' du 22 avril et niveau de transit de l'oblique baissière moyen terme). Le refranchissement des 650E pourrait écarter le risque de poursuite de la chute en direction de 520E (retracement de 50% de la hausse amorcée depuis les 280E le 18 mars 2020, jusque vers 758E le 5 janvier)."
2022-04-21,"LVMH-Les perspectives pour 2022 sont bonnes pour l'instant-Arnault PARIS, 21 avril (Reuters) - Les perspectives pour 2022 de LVMH LVMH.PA sont bonnes pour l'instant, a déclaré jeudi à la presse le PDG du groupe de luxe, Bernard Arnault, à l'issue de l'assemblée générale des actionnaires. Concernant la situation en Chine, où des confinements locaux sont en vigueur, notamment dans la mégalopole de Shangaï, dans le cadre de la politique ""zéro COVID"" en vigueur dans le pays, Bernard Arnault a déclaré que la demande était toujours là mais que la question à poser était celle de la durée des confinements. Il a également précisé qu'il était trop tôt pour déterminer si l'inflation affecterait le comportement des consommateurs de produits de luxe. (Reportage Mimosa Spencer, rédigé par Myriam Rivet, édité par Sophie Louet)"
2022-04-19,"Début d'année solide pour Prada malgré la Russie et la Chine, dit Patrizio Bertelli-presse MILAN, 19 avril - Prada 1913.F a enregistré des résultats solides au cours des quatre premiers mois de l'année, ses activités aux États-Unis ayant compensé l'impact de la suspension des opérations en Russie et les blocages dus au coronavirus en Chine, a déclaré le PDG du groupe de luxe italien. Patrizio Bertelli a ajouté que la maison de couture, basée à Milan et cotée à Hong Kong, n'avait pas l'intention de revoir ses objectifs, mais qu'elle pourrait envisager une double cotation à la bourse de Milan à l'avenir, selon une interview publiée mardi dans L'Economia, supplément hebdomadaire du Corriere della Sera. La Russie ne représente que 2% des ventes du groupe, mais la Chine ""est importante et ces 15 derniers jours, plus de 50% de nos magasins ont été fermés"", a déclaré le dirigeant. Il a toutefois ajouté que l'entreprise ""a bien réagi, au-delà des attentes"" au premier trimestre, les États-Unis ayant compensé la faiblesse de la Chine, et a également annoncé de bons résultats pour la première partie du mois d'avril. Patrizio Bertelli a réaffirmé que son fils, Lorenzo Bertelli, lui succédera dans ""trois ou quatre ans"", et que l'occasion de fusionner les grandes marques italiennes en un seul groupe, suivant le modèle des géants français de la mode Kering PRTP.PA et LVMH LVMH.PA , est passée. ""Pour moi, le moment opportun se situait entre 2000 et 2010, maintenant nous sommes très en retard"", a-t-il déclaré. (Reportage Claudia Cristoferi, version française Augustin Turpin; édité par Kate Entringer)"
2022-04-21,"Les activités de LVMH en Russie très faiblement impactées-Arnault PARIS, 21 avril (Reuters) - Le PDG de LVMH LVMH.PA , Bernard Arnault, a déclaré jeudi dans une intervention lors de l'assemblée générale du groupe de luxe que ses activités en Russie n'étaient confrontées qu'à un impact économique ""très faible"". (Reportage Mimosa Spencer, rédigé par Myriam Rivet, édité par Sophie Louet)"
2022-04-12,"Les fabricants européens de cosmétiques confrontés à une nouvelle crise d'approvisionnement LES FABRICANTS EUROPÉENS DE COSMÉTIQUES CONFRONTÉS À UNE NOUVELLE CRISE D'APPROVISIONNEMENT par Mimosa Spencer, Valentina Za et Francesco Zecchini PARIS/MILAN (Reuters) - Les fabricants européens de parfums et de cosmétiques sont confrontés à des pénuries de papier, de verre et de certaines huiles et alcools essentiels, alors que l'offensive russe en Ukraine a perturbé davantage les chaînes d'approvisionnement, entraînant une hausse des prix dans un contexte de forte demande. Le secteur mondial des cosmétiques, qui pèse 500 milliards de dollars, est aux prises avec les retombées de la guerre en Ukraine, car les producteurs de cosmétiques utilisent l'alcool fabriqué à partir de céréales et de betteraves biologiques pour leurs parfums et l'huile de tournesol pour leurs cosmétiques - soit les cultures clé de l'agriculture ukrainienne. La crise énergétique déclenchée par la guerre en Ukraine a également fait exploser les prix du verre et du papier, alors que le confinement en Chine a empêché les entreprises de se procurer des composants pour fabriquer des emballages pour les parfums et les rouges à lèvres. ""Nous sommes en mode de gestion de crise sur ces sujets d'approvisionnement"", a déclaré Emmanuel Guichard, délégué général de la Fédération des entreprises de la beauté (FEBEA), dans une interview à Reuters. La hausse des prix de l'emballage, de l'énergie et des matières premières a entraîné une augmentation de 25% à 30% des coûts de production dans l'industrie cosmétique, ce qui constitue un défi pour les producteurs de cosmétiques de masse, même si la demande de produits de soins personnels reste forte, selon Federica Levato, du cabinet de conseil Bain & Company. Alors que le fabricant italien de parfums ICR s'attend à ce que les ventes dépassent cette année le niveau d'avant-crise sanitaire, il doit faire face à une hausse annuelle de 30% du coût de l'alcool, en plus d'une augmentation de 10% du coût du verre et du papier, a déclaré sa vice-présidente Ambra Martone. Si les grandes entreprises, dont les marges bénéficiaires sont plus élevées, disposent d'une puissance financière et d'une flexibilité supérieures pour faire face à la situation, le défi est particulièrement relevé pour les petites et moyennes entreprises en Europe. Les verriers ont eu du mal à faire face à la demande de flacons de vaccins contre le COVID-19 après avoir réduit leur production au début de la pandémie, en éteignant les fours en Italie pour la première fois depuis des décennies. Le doublement du coût du papier utilisé pour fabriquer des boîtes d'emballage de luxe pour des clients tels que Dolce & Gabbana et Ferragamo a poussé le groupe italien Isem à augmenter le prix de ses produits de 10 à 40%, a déclaré à Reuters son PDG, Francesco Pintucci. Les dirigeants d'Intercos, fournisseur italien de cosmétiques, ont déclaré qu'ils avaient augmenté les prix d'environ 5% à la fin de 2021 et qu'ils envisageaient une nouvelle hausse pendant l'été. (Reportage Valentina Za et Francesco Zecchini à Milan, Mimosa Spencer à Paris, Silvia Ognibene à Florence; version française Anait Miridzhanian, édité par Jean Terzian)"
2022-04-12,"LVMH-Les ventes au T1 portées par la demande pour les produits Vuitton et Dior PARIS, 12 avril (Reuters) - La forte demande pour les produits Louis Vuitton et Dior ont contribué à la progression des ventes de LVMH LVMH.PA au premier trimestre, mettant en exergue la solidité du secteur du luxe en dépit des tensions géopolitiques liées à l'Ukraine et de la volatilité des marchés financiers. Dans un communiqué publié mardi, le groupe français a indiqué que ses ventes sur la période janvier-mars ont progressé de 23% à taux de change comparable, contre un consensus qui ressortait à +18% selon Jefferies. Les ventes de la division Mode et Maroquinerie ont augmenté au premier trimestre de 30% en croissance organique, battant là encore les attentes des analystes recensées par RBC. LVMH dit rester ""à la fois vigilant et confiant en ce début d'année"", citant le contexte géopolitique et une situation sanitaire ""encore perturbée"". (Reportage Mimosa Spencer; version française Jean Terzian)"
2022-04-12,"FOCUS-Les fabricants européens de cosmétiques confrontés à une nouvelle crise d'approvisionnement par Mimosa Spencer, Valentina Za et Francesco Zecchini PARIS/MILAN, 12 avril (Reuters) - Les fabricants européens de parfums et de cosmétiques sont confrontés à des pénuries de papier, de verre et de certaines huiles et alcools essentiels, alors que l'offensive russe en Ukraine a perturbé davantage les chaînes d'approvisionnement, entraînant une hausse des prix dans un contexte de forte demande. Le secteur mondial des cosmétiques, qui pèse 500 milliards de dollars, est aux prises avec les retombées de la guerre en Ukraine, car les producteurs de cosmétiques utilisent l'alcool fabriqué à partir de céréales et de betteraves biologiques pour leurs parfums et l'huile de tournesol pour leurs cosmétiques - soit les cultures clé de l'agriculture ukrainienne. La crise énergétique déclenchée par la guerre en Ukraine a également fait exploser les prix du verre et du papier, alors que le confinement en Chine a empêché les entreprises de se procurer des composants pour fabriquer des emballages pour les parfums et les rouges à lèvres. ""Nous sommes en mode de gestion de crise sur ces sujets d'approvisionnement"", a déclaré Emmanuel Guichard, délégué général de la Fédération des entreprises de la beauté (FEBEA), dans une interview à Reuters. La hausse des prix de l'emballage, de l'énergie et des matières premières a entraîné une augmentation de 25% à 30% des coûts de production dans l'industrie cosmétique, ce qui constitue un défi pour les producteurs de cosmétiques de masse, même si la demande de produits de soins personnels reste forte, selon Federica Levato, du cabinet de conseil Bain & Company. Alors que le fabricant italien de parfums ICR s'attend à ce que les ventes dépassent cette année le niveau d'avant-crise sanitaire, il doit faire face à une hausse annuelle de 30% du coût de l'alcool, en plus d'une augmentation de 10% du coût du verre et du papier, a déclaré sa vice-présidente Ambra Martone. Si les grandes entreprises, dont les marges bénéficiaires sont plus élevées, disposent d'une puissance financière et d'une flexibilité supérieures pour faire face à la situation, le défi est particulièrement relevé pour les petites et moyennes entreprises en Europe. Les verriers ont eu du mal à faire face à la demande de flacons de vaccins contre le COVID-19 après avoir réduit leur production au début de la pandémie, en éteignant les fours en Italie pour la première fois depuis des décennies. Le doublement du coût du papier utilisé pour fabriquer des boîtes d'emballage de luxe pour des clients tels que Dolce & Gabbana et Ferragamo a poussé le groupe italien Isem à augmenter le prix de ses produits de 10 à 40%, a déclaré à Reuters son PDG, Francesco Pintucci. Les dirigeants d'Intercos ICOS.MI , fournisseur italien de cosmétiques, ont déclaré qu'ils avaient augmenté les prix d'environ 5% à la fin de 2021 et qu'ils envisageaient une nouvelle hausse pendant l'été. (Reportage Valentina Za et Francesco Zecchini à Milan, Mimosa Spencer à Paris, Silvia Ognibene à Florence; version française Anait Miridzhanian, édité par Jean Terzian)"
