date,Contenue
2022-07-09,"TotalEnergies-Le site de Feyzin touché pour une coupure électrique (Actualisé avec précisions) PARIS, 9 juillet (Reuters) - TotalEnergies TTEF.PA a annoncé samedi que l'alimentation électrique externe du site de Feyzin, près de Lyon, a été coupée dans la matinée et qu'une cellule de crise avait été activée. La coupure d'électricité sur le site a eu lieu à 06h45 (04h45 GMT) avant une remise en service à 07h58 sur une des deux lignes alimentant la plate-forme, a indiqué le groupe dans un communiqué, ajoutant que les postes électriques étaient progressivement remis en service. Un représentant de TotalEnergies a déclaré que la panne était susceptible d'avoir un impact sur la production de la raffinerie mais qu'il était trop tôt pour fournir des détails. La cause de la panne n'a pas été précisée dans l'immédiat. Gilles Noguerol, le directeur de la raffinerie, a déclaré à Reuters que toutes les unités du site avaient été sécurisées. Pour des raisons de sécurité, des torchères ont été actionnées pour contrôler et évacuer le gaz excédentaire, ce qui a dégagé une épaisse fumée noire, a-t-il dit. ""Je ne suis pas inquiet de la toxicité (de la fumée)"", a-t-il déclaré, ajoutant que les contrôles de la qualité de l'air réalisés par les pompiers n'ont pas montré de concentrations anormales. (Reportage Dominique Vidalon, version française Laetitia Volga)"
2022-07-12,"Cathay Innovation lance un fonds mondial de capital-risque d'un milliard d'euros CATHAY INNOVATION LANCE UN FONDS MONDIAL DE CAPITAL-RISQUE D'UN MILLIARD D'EUROS (Reuters) - Le franco-chinois Cathay Innovation a annoncé mardi le lancement de son troisième fonds de capital-risque pour un montant d'un milliard d'euros, à destination de startups actives dans la transformation durable de l'industrie et de la société. Ce nouveau fonds ""a pour objectif de permettre à des startups de positionner leurs plateformes digitales au centre de certains grands marchés, favorisant l’émergence de nouveaux modèles économiques et une transformation durable des industries et de la société"", a indiqué Cathay Innovation dans un communiqué. Les investissements seront axés sur les logiciels d'entreprise, l'intelligence artificielle (IA), la fintech, la santé digitale, le nouveau consommateur et les nouvelles mobilités, a précisé le véhicule financier, filiale du groupe Cathay Capital. Le fonds est soutenu par des investisseurs institutionnels et des multinationales dont Sanofi, TotalEnergies, Valeo, BNP Paribas Cardif, Groupe SEB et ADP. (Reportage Federica Mileo, édité par Kate Entringer)"
2022-07-09,"TotalEnergies-Le site de Feyzin touché pour une coupure électrique PARIS, 9 juillet (Reuters) - TotalEnergies TTEF.PA a annoncé samedi que l'alimentation électrique externe du site de Feyzin, près de Lyon, a été coupée dans la matinée et qu'une cellule de crise avait été activée. La coupure d'électricité sur le site a eu lieu à 06h45 (04h45 GMT) avant une remise en service à 07h58 sur une des deux lignes alimentant la plate-forme, a indiqué le groupe dans un communiqué, ajoutant que les postes électriques étaient progressivement remis en service. Un représentant de TotalEnergies a déclaré que la panne était susceptible d'avoir un impact sur la production de la raffinerie mais qu'il était trop tôt pour fournir des détails. La cause de la panne n'a pas été précisée dans l'immédiat. (Reportage Dominique Vidalon, version française Laetitia Volga)"
2022-07-07,"TotalEnergies: attribue un contrat de 5 ans à Spie (CercleFinance.com) - Spie annonce que sa filiale internationale Spie Oil & Gas Services s'est vu attribuer un contrat de 5 ans par TotalEnergies EP Angola portant sur la fourniture des services de maintenance générale des FPSO Dalia et Girassol (soit des navires de production, de stockage et de déchargement d'hydrocarbures) dans les eaux profondes de l'Angola (Bloc 17). Dans le cadre de ce contrat, SPIE Oil & Gas Services disposera d'équipes permanentes sur chaque FPSO, ainsi que d'une équipe ' campagne ' et d'une équipe ' préparation ' à terre. Dans le cadre de ce contrat, les équipes déploieront des outils et des solutions numériques qui visent à augmenter la productivité, la fiabilité et à optimiser les coûts de maintenance."
2022-07-06,"TotalEnergies renonce au projet pétrolier Kharyaga en Russie (Bien lire que TotalEnergies ""dispose"" et non ""prévoit de conserver"" ses parts dans les projets mentionnés au §3) PARIS, 6 juillet (Reuters) - TotalEnergies TTEF.PA a annoncé mercredi se retirer du projet pétrolier Kharyaga en Russie, cédant les 20% qu'il en détenait à l'entreprise Zarubezhneft. Cette transaction doit être approuvée par les autorités russes, a précisé le groupe énergétique français. TotalEnergies dispose toujours de ses parts dans les importants projets russes Terneftegaz, Artic LNG, Yamal LNG et Novatek. (Rédigé par Laetitia Volga, édité par Bertrand Boucey)"
2022-07-06,"EXCLUSIF-TotalEnergies renonce au projet pétrolier Kharyaga en Russie (Actualisé avec déclarations) PARIS, 6 juillet (Reuters) - TotalEnergies TTEF.PA a annoncé mercredi à Reuters se retirer du projet pétrolier Kharyaga en Russie en cédant sa participation de 20% à l'entreprise publique russe Zarubezhneft. ""TotalEnergies a accepté de transférer à Zarubezhneft la participation restante de 20% que la société détenait dans le champ pétrolier de Kharyaga"", a déclaré un porte-parole du groupe énergétique français en réponse à une sollicitation de Reuters. ""Cette transaction est soumise à l'approbation des autorités russes"", a-t-il ajouté. TotalEnergies dispose toujours de ses parts dans les importants projets russes Terneftegaz, Artic LNG, Yamal LNG et Novatek. (Reportage Reuters, Silvia Aloisi, version française Laetitia Volga, édité par Jean-Stéphane Brosse)"
2022-07-06,"Ukraine: TotalEnergies annonce renoncer à sa participation dans un champ pétrolier russe Le géant énergétique TotalEnergies a annoncé mercredi avoir cédé sa participation de 20% dans le gisement de Khariaga, dans l'Arctique russe, à la société russe Zaroubejneft, qui avait déjà hérité du rôle d'opérateur du site depuis 2016. ""En ligne avec nos principes d'actions énoncés le 22 mars dernier concernant notre désengagement du pétrole russe (...), TotalEnergies a convenu du transfert à Zaroubejneft des 20% d'intérêts résiduels"" qu'il détenait dans le gisement, a indiqué le groupe français dans un communiqué, précisant que ""cette transaction est soumise à l'accord des autorités russes"". Aucun montant n'a été dévoilé pour cette opération. Le groupe français se désengage ainsi complètement de ce projet, qui a produit ""plus de 20 millions de tonnes"" de pétrole depuis son démarrage en 1999 et qui ""a généré plus de 4 milliards de dollars de recettes pour la Russie"", selon le site internet de Zaroubejneft. En 2016, TotalEnergies avait déjà cédé une partie de sa participation dans le gisement de Khariaga à Zaroubejneft, de 40% à 20%. Fin avril, sur fond de conflit entre l'Ukraine et la Russie, le géant français de l'énergie avait annoncé un ""début de repli"" de la Russie et déprécié 4,1 milliards d'actifs concernant notamment le projet gazier Arctic LNG 2 après avoir cessé d'apporter des fonds au projet. TotalEnergies avait déjà pris quelques distances avec la Russie, pays stratégique pour lui, en annonçant en mars renoncer à tout achat de pétrole, gazole et produits pétroliers russes au plus tard à la fin de l'année. Il avait aussi annoncé qu'il n'apporterait plus de capital à de nouveaux projets là-bas. Il ne s'est pour autant pas retiré de ce pays dans lequel il est implanté depuis le début des années 1990, et où il produit 16,6% de ses hydrocarbures, et même 30% pour le gaz seul, s'attirant les critiques des partisans d'un retrait total de Russie après l'invasion des forces de Moscou en Ukraine. rbj-mdz/soe/lum"
2022-07-28,"TotalEnergies-Les rachats d'actions devraient atteindre $7 mds en 2022 - Pouyanné PARIS, 28 juillet (Reuters) - Les rachats d'actions de TotalEnergies TTEF.PA devraient atteindre au moins 7 milliards de dollars (6,9 milliards d'euros) en 2022, a déclaré jeudi son PDG Patrick Pouyanné lors d'une conférence avec des analystes après la publication des résultats du groupe. Alors que ses profits sont gonflés par la flambée des prix de l'énergie, TotalEnergies préfère partager ses bénéfices avec ses clients immédiatement plutôt que de devenir la cible d'une taxe exceptionnelle, a dit Patrick Pouyanné. (Reportage Benjamin Mallet, rédigé par Bertrand Boucey)"
2022-07-28,"TotalEnergies: Nouveaux rachats d'actions après un bond des résultats TOTALENERGIES: NOUVEAUX RACHATS D'ACTIONS APRÈS UN BOND DES RÉSULTATS PARIS (Reuters) - TotalEnergies a annoncé jeudi un nouveau programme de rachat d'actions après avoir enregistré au deuxième trimestre 2022 un bond de ses résultats, une nouvelle fois dopés par la forte hausse du prix des hydrocarbures sur fond de guerre en Ukraine. Le groupe pétrolier, qui se développe à un rythme soutenu dans les énergies renouvelables et l'électricité, a précisé dans un communiqué qu'il visait pour le troisième trimestre jusqu'à 2 milliards de dollars de rachats d'actions, après un montant de 3 milliards au premier semestre. Vers 10h, l'action TotalEnergies perdait cependant 2% environ alors que le CAC 40 progresse de 0,44%. ""Les rachats d'actions restent inchangés à 2 milliards de dollars au troisième trimestre malgré l'amélioration de la génération de flux de trésorerie"", a souligné Giacomo Romeo, analyste chez Jefferies, qui tablait sur une hausse de 50% du montant des rachats d'actions au troisième trimestre. Alors qu'il reste présent en Russie, à travers notamment les actifs ou projets de gaz naturel liquéfié (GNL) Yamal LNG et Arctic LNG et une participation de 19,4% au capital de Novatek, TotalEnergies a également dû comptabiliser une provision de 3,5 milliards de dollars liée principalement à l'impact potentiel des sanctions internationales sur la valeur de ses parts dans le groupe gazier russe. Il n'a toutefois pas précisé quelles sanctions, ou sanctions potentielles, avaient été prises en compte. ""Du fait des faibles capacités additionnelles mobilisables de production et de raffinage au niveau mondial, des disruptions sur les marchés liées aux sanctions contre la Russie et aux contre-sanctions décidées par cette dernière, l'équilibre offre-demande des marchés des énergies devrait rester fragile et soutenir les prix, notamment gaziers"", a estimé le groupe. TotalEnergies a également souligné la mobilisation de ses moyens humains et financiers pour ""contribuer à la diversification de l'approvisionnement en gaz de l'Europe en maximisant l'utilisation de sa capacité de regazéification de GNL"". BÉNÉFICE NET AJUSTÉ DE $9,8 MDS AU T2 Il anticipe que son prix moyen de vente de GNL devrait dépasser 15 dollars par million d'unités thermiques britanniques (Mbtu) au troisième trimestre, contre 13,8 dollars au premier semestre, mais rappelle que ses activités de GNL seront affectées par l'indisponibilité de l'usine américaine de Freeport LNG. Le groupe table également sur une stabilité de sa production au troisième trimestre et veut maintenir un taux d'utilisation élevé dans son activité de raffinage. TotalEnergies a enregistré au deuxième trimestre un résultat net ajusté de 9,8 milliards de dollars (contre 3,5 milliards au T2 2021) alors que les analystes attendaient en moyenne 9,9 milliards, selon les données Refinitiv. L'Ebitda ajusté s'établit à 18,7 milliards de dollars (contre 8,7 milliards) et la marge brute d'autofinancement à 13,2 milliards (multipliée par deux), avec une production d'hydrocarbures stable de 2,738 millions de barils par jour (Mb/j). TotalEnergies a aussi confirmé l'augmentation de 5% de son acompte sur dividende au titre de 2022 en proposant un montant de 0,69 euro par action, en ligne avec sa politique de hausse présentée en février, et a précisé que ses investissements nets devraient s'établir autour de 16 milliards de dollars cette année, dont 25% seront consacrés aux énergies renouvelables et à l'électricité. (Reportage Benjamin Mallet ; avec Shadia Nasralla à Londres, édité par Nicolas Delame et Sophie Louet)"
2022-07-28,"BOURSE-Les valeurs à suivre à Paris et en Europe (actualisé) (Corrige les résultats de Technip Energies) * Variation des futures sur indice CAC 40 0#FCE: * Variation des futures sur indice Stoxx 600 0#FXXP: * Valeurs qui se traitent ex-dividende .EX.PA * Le point sur les marchés européens .EUFR 28 juillet (Reuters) - Les valeurs à suivre jeudi à la Bourse de Paris et en Europe: * TOTALENERGIES TTEF.PA a annoncé jeudi un nouveau programme de rachat d'actions après avoir enregistré au deuxième trimestre 2022 un bond de ses résultats, une nouvelle fois dopés par la forte hausse du prix des hydrocarbures sur fond de guerre en Ukraine. ➦ TotalEnergies-Nouveaux rachats d'actions après un bond des résultats * STELLANTIS STLA.PA a annoncé jeudi de nouveaux résultats record, les marges réalisées sur ses véhicules électrifiés Jeep, Fiat et Peugeot lui ayant permis de tirer son épingle du jeu dans un contexte ""particulièrement difficile"". ➦ Stellantis-Nouveaux résultats records au S1 malgré un contexte difficile * ARCELORMITTAL AT.AS a publié jeudi un bénéfice plus élevé que prévu pour le deuxième trimestre, grâce à la forte hausse des prix, et le rachat pour 2,2 milliards de dollars de son concurrent brésilien CSP. * UNIBAIL-RODAMCO-WESTFIELD URW.AS a relevé jeudi ses prévisions de bénéfice récurrent ajusté par action pour 2022, évoquant une reprise opérationnelle dans un macro-environnement difficile. * SANOFI SASY.PA a relevé jeudi sa prévision annuelle de résultat de ses activités, la forte croissance des ventes de son médicament vedette, le Dupixent, se confirmant. ➦ Sanofi relève sa prévision de bénéfice 2022 grâce au Dupixent, le titre monte * SAFRAN SAF.PA a publié un bénéfice en hausse au premier semestre et a relevé certains de ses objectifs annuels alors que les ventes de pièces de rechange ont soutenu l'activité. ➦ Safran affiche un bénéfice semestriel en hausse malgré des difficultés sur la chaîne d'approvisionnement * ORANGE ORAN.PA a annoncé jeudi une légère hausse de son bénéfice d'exploitation de référence au deuxième trimestre, de 0,5% par rapport à l'année précédente, la forte croissance de sa division Afrique/Moyen-Orient ayant compensé la baisse de l'activité en France et en Espagne. ➦ Orange-Les résultats du T2 tirés par l'Afrique/Moyen Orient * AIR LIQUIDE AIRP.PA a publié un chiffre d'affaires du groupe en hausse de 31% à 14,21 milliards d'euros et un résultat net part du groupe de 1,31 milliard d'euros au premier semestre. * STMICROELECTRONICS STM.PA a publié un chiffre d'affaires net de 3,84 milliards de dollars au deuxième trimestre. ➦ STMicroelectronics poste un résultat d'exploitation en hausse à $1,0 md au T2 * CASINO CASP.PA fait état jeudi d'une accélération de la croissance de ses ventes au deuxième trimestre et annonce avoir renoué avec la croissance des ventes en France dans l'ensemble de ses enseignes, son principal marché. Le groupe a également annoncé un accord avec le fonds Ardian pour la cession d'une part majoritaire dans GreenYellow, sa filiale dans les énergies renouvelables, nouvel acte de son plan de cession d'actifs destiné à alléger son bilan. ➦ Casino-Accord pour la cession d'une majorité dans GreenYellow, accélération des ventes au T2 ➦ Casino-CA en hausse au S1, renoue avec la croissance en France * TECHNIP ENERGIES TE.PA a fait état d'un chiffre d’affaires ajusté de 3,267 milliards d'euros au premier semestre et un résultat net de 131,5 millions d'euros. * AIRBUS AIR.PA a revu à la baisse mercredi son objectif de livraisons d'appareils pour 2022 et repoussé son calendrier d'accélération de la production, tout en maintenant ses principaux objectifs financiers, alors que les problèmes dans les chaînes d'approvisionnement ont pesé au deuxième trimestre. ➦ Airbus revoit à la baisse son objectif de livraisons pour 2022 * KERING PRTP.PA - Le chiffre d'affaires de Gucci, la marque phare du groupe de luxe français Kering, n'a augmenté que de 4% au deuxième trimestre, a annoncé le groupe mercredi, alors qu'une nouvelle série de confinements a pesé sur les revenus en Chine. ➦ Kering-La Chine pèse sur la croissance des ventes de Gucci au T2 * TELEPERFORMANCE TEPRF.PA a confirmé ses objectifs 2022 de croissance organique et de marge opérationnelle après avoir enregistré une croissance organique de 5,5% de son chiffre d'affaires au premier semestre. * SOLVAY SOLB.BR a relevé jeudi ses prévisions pour l'ensemble de l'année après avoir fait mieux que les attentes du marché en matière de bénéfice du deuxième trimestre, grâce à une forte demande sur ses principaux marchés et à des augmentations de prix qui ont permis de compenser la hausse du coût des matières premières, de la logistique et de l'énergie. * IPSEN IPN.PA a relevé jeudi sa prévision annuelle de croissance des ventes totales et celle de marge opérationnelle des activités après des résultats financiers du premier semestre en hausse. * REXEL RXL.PA confirme ses objectifs pour 2022 après des résultats en hausse au deuxième trimestre. * SAINT-GOBAIN SGOB.PA a annoncé mercredi des résultats du premier semestre en hausse et confirmé ses prévisions pour l'année, malgré la pandémie, les perturbations de la chaîne d'approvisionnement et l'inflation. ➦ Saint-Gobain affiche un résultat d'exploitation record, convaincu de pouvoir compenser l'inflation * SCHNEIDER ELECTRIC SCHN.PA a fait état d'un chiffre d'affaires en hausse de 10,1% en données organiques à 16,08 milliards d'euros et un résultat net pdg de 1,8 milliard. * EDF EDF.PA a publié jeudi une perte nette de 5,3 milliards d'euros au titre du premier semestre, marqué notamment par une très faible disponibilité du parc nucléaire français, et a revu à la hausse l'impact estimé de la baisse de production sur ses comptes annuels. ➦ EDF : lourde perte au S1, l'impact du manque de production s'aggrave * SCOR SCOR.PA a affiché une perte au deuxième trimestre, l'impact de l'invasion russe en Ukraine et une sécheresse au Brésil ayant pesé sur ses résultats. * BUREAU VERITAS BVI.PA a confirmé ses perspectives 2022 après des résultats en hausse au premier semestre. * CARREFOUR CARR.PA s'est dit confiant mercredi pour le second semestre, après avoir enregistré une hausse de son résultat au cours des six premiers mois de l'année et relevé son objectif de réduction des coûts pour 2022 dans un contexte d'accélération de l'inflation. ➦ Carrefour relève son objectif de réduction de coûts, confiant pour le S2 * ELIS ELIS.PA a publié un chiffre d'affaires record au premier semestre à 1,78 milliard d'euros (+26,6% en données organiques) et a relevé ses objectifs annuels pour la plupart de des agrégats financiers. * ERAMET ERMT.PA - Le groupe a annoncé au titre du premier semestre un excédent brut d'exploitation (Ebitda) multiplié par trois à 982 millions d'euros et un résultat net part du groupe à 677 millions. * JCDECAUX JCDX.PA a fait état d'une croissance organique de 31,7% de son chiffre d'affaires à 1,48 milliard d'euros. * ACCOR ACCP.PA a publié un chiffre d'affaires en hausse à 1,73 milliard d'euros, un résultat net pdg à 32 millions et a dit prévoir un excédent brut d’exploitation supérieur à 550 millions d’euros pour l’année 2022. * MAISONS DU MONDE MDM.PA a publié des ventes de 604 millions d’euros au premier semestre, en baisse de 4,8% sur un an, et un résultat net de 8,4 millions d'euros (-59%) et a annoncé le lancement d’un nouveau programme de rachat d’actions pouvant atteindre jusqu’à 10% du capital. * SOPRA STERIA SOPR.PA a confirmé ses perspectives annuelles après avoir enregistré des résultats en hausse au premier semestre. * TF1 TFFP.PA a annoncé un chiffre d'affaires consolidé en hausse de 5,2% à 1,187 milliard d'euros au premier semestre. ➦ TF1-Croissance du chiffre d’affaires consolidé en hausse de 5,2% au S1 * FNAC DARTY FNAC.PA a annoncé une baisse de 1,7% en données comparables de son chiffre d'affaires semestriel à 3,43 milliards d'euros ""dans un contexte d’effet de base de comparaison élevé et d’inflation croissante"". * MERCIALYS MERY.PA a publié une hausse de 5,3% à périmètre constant des loyers facturés au premier semestre, une marge Ebitda de 87,0% et un résultat des opérations (FFO) en hausse de 3,2%. * ALTEN LTEN.PA a publié mardi un chiffre d'affaires en croissance de 30,9% au premier semestre, à 1,826 milliard d'euros, et s'attend à réaliser au second semestre une croissance organique ""bien supérieure"" à 10%. * NEXITY NEXI.PA a publié un chiffre d’affaires de 1,96 milliard d'euros et a dit anticiper un repli de 17% du marché en 2022 en raison du ""durcissement de la conjoncture du Logement observée au second trimestre"". * SOLUTIONS 30 S30.PA a annoncé avoir renoué avec la croissance au deuxième trimestre et enregistre un chiffre d’affaires consolidé de 221,7 millions d’euros, en hausse de 2,7% sur un an. * VERALLIA VRLA.PA a relevé mercredi l'objectif annuel d’Ebitda ajusté après des résultats en hausse au premier semestre. * VOLKSWAGEN VOWG_p.DE a confirmé ses perspectives pour 2022 alors que les goulets d'étranglement sur la chaîne d'approvisionnement se sont atténués mais le constructeur automobile a prévenu que la guerre en Ukraine et le risque de pénuries d'énergie en Europe risquaient de peser au second semestre. * BARCLAYS BARC.L a annoncé que son bénéfice semestriel a chuté plus que prévu en raison d'une énorme perte de 1,9 milliard de livres sterling due à des erreurs réglementaires. * SHELL SHEL.L a annoncé jeudi un bénéfice de 11,5 milliards de dollars au deuxième trimestre, un nouveau record. * ANGLO AMERICAN AAL.L a réduit le montant du dividende après la chute de 28% de son profit au premier semestre en raison d'une baisse de la production et d'une hausse des coûts. * DIAGEO DGE.L a affiché jeudi des ventes annuelles en hausse de 21,4%. * SANTANDER SAN.MC a annoncé que son bénéfice net au deuxième trimestre avait augmenté de 14% grâce à une hausse des revenus en Europe et en Amérique. * NESTLE NESN.S a relevé jeudi sa prévision de croissance des ventes pour l'ensemble de l'année mais a légèrement abaissé ses prévisions de marge. * CLARIANT CLN.S a publié un bénéfice plus élevé qu'attendu au deuxième trimestre malgré la hausse des coûts des matières premières, de l'énergie et des transports. * AB INBEV ABI.BR a annoncé jeudi un bénéfice plus élevé que prévu pour le deuxième trimestre, grâce à la demande et à l'augmentation de ses prix. * MONCLER MONC.MI a fait état d'un chiffre d'affaires en hausse de 46% à taux de change constants au premier semestre, au-dessus des attentes, malgré un ralentissement au deuxième trimestre dû aux restrictions sanitaires en Chine. * BANCO SABADELL SABE.MC a annoncé que son bénéfice net avait augmenté de 22% au deuxième trimestre. * TELEFONICA TEF.MC a annoncé que son bénéfice net au deuxième trimestre était de 320 millions d'euros et a relevé ses objectifs pour 2022. * REPSOL REP.MC a vu son bénéfice plus que quadrupler au deuxième trimestre grâce aux prix élevés du pétrole et du gaz. * GSK GSK.N a annoncé mercredi que la FDA américaine avait autorisé son médicament Benlysta contre les maladies rénales chez l'enfant de 5 à 17 ans. * FRESENIUS FREG.DE a abaissé son objectif annuel de bénéfice en raison de de la hausse des coûts de sa filiale de dialyse Fresenius Medical Care FMEG.DE . L'AGENDA FRANCE & INTERNATIONAL À 7 JOURS: (Rédigé par Olivier Cherfan et Laetitia Volga, édité par Matthieu Protard et Sophie Louet)"
